item,affect_valence,utterance,utterance_prob,halo,goal,state
laptop,1,5001,0.09388197098585538,exact,both,50
laptop,1,10000,0.09482550048045424,exact,both,50
laptop,1,10001,0.09482550048045424,exact,both,50
laptop,0,50,0.16751194747216133,exact,both,51
laptop,0,51,0.19462111663925852,exact,both,51
laptop,0,500,0.07992228115499672,exact,both,51
laptop,0,501,0.07992228115499672,exact,both,51
laptop,0,1000,0.07992228115499672,exact,both,51
laptop,0,1001,0.07920620778824086,exact,both,51
laptop,0,5000,0.07992228115499672,exact,both,51
laptop,0,5001,0.07992228115499672,exact,both,51
laptop,0,10000,0.07992228115499672,exact,both,51
laptop,0,10001,0.07912704117035878,exact,both,51
laptop,1,50,0.1842682521834261,exact,both,51
laptop,1,51,0.1752813834781929,exact,both,51
laptop,1,500,0.08279706287326982,exact,both,51
laptop,1,501,0.0803500398562997,exact,both,51
laptop,1,1000,0.07955054360146854,exact,both,51
laptop,1,1001,0.07955054360146854,exact,both,51
laptop,1,5000,0.07955054360146854,exact,both,51
laptop,1,5001,0.07955054360146854,exact,both,51
laptop,1,10000,0.07955054360146854,exact,both,51
laptop,1,10001,0.07955054360146854,exact,both,51
laptop,0,50,0.08541064855094255,exact,both,500
laptop,0,51,0.08541064855094255,exact,both,500
laptop,0,500,0.22084713896660316,exact,both,500
laptop,0,501,0.08889632324258051,exact,both,500
laptop,0,1000,0.08889632324258051,exact,both,500
laptop,0,1001,0.08541064855094255,exact,both,500
laptop,0,5000,0.08889632324258051,exact,both,500
laptop,0,5001,0.08541064855094255,exact,both,500
laptop,0,10000,0.08541064855094255,exact,both,500
laptop,0,10001,0.08541064855094255,exact,both,500
laptop,1,50,0.09037364410735826,exact,both,500
laptop,1,51,0.08683004283606038,exact,both,500
laptop,1,500,0.21144241193286062,exact,both,500
laptop,1,501,0.08683004283606038,exact,both,500
laptop,1,1000,0.09037364410735826,exact,both,500
laptop,1,1001,0.08683004283606038,exact,both,500
laptop,1,5000,0.08683004283606038,exact,both,500
laptop,1,5001,0.08683004283606038,exact,both,500
laptop,1,10000,0.08683004283606038,exact,both,500
laptop,1,10001,0.08683004283606038,exact,both,500
laptop,0,50,0.079677313185803,exact,both,501
laptop,0,51,0.079677313185803,exact,both,501
laptop,0,500,0.1755607071272734,exact,both,501
laptop,0,501,0.18456189706223872,exact,both,501
laptop,0,1000,0.079677313185803,exact,both,501
laptop,0,1001,0.079677313185803,exact,both,501
laptop,0,5000,0.08292900602248503,exact,both,501
laptop,0,5001,0.07888451067318467,exact,both,501
laptop,0,10000,0.079677313185803,exact,both,501
laptop,0,10001,0.079677313185803,exact,both,501
laptop,1,50,0.0866585249209703,exact,both,501
laptop,1,51,0.08579625819095477,exact,both,501
laptop,1,500,0.10374909069790973,exact,both,501
laptop,1,501,0.20892501229051577,exact,both,501
laptop,1,1000,0.08579625819095477,exact,both,501
laptop,1,1001,0.08579625819095477,exact,both,501
laptop,1,5000,0.0866585249209703,exact,both,501
laptop,1,5001,0.08502755621485995,exact,both,501
laptop,1,10000,0.08579625819095477,exact,both,501
laptop,1,10001,0.08579625819095477,exact,both,501
laptop,0,50,0.08589808576869015,exact,both,1000
laptop,0,51,0.08589808576869015,exact,both,1000
laptop,0,500,0.08940365315055458,exact,both,1000
laptop,0,501,0.08589808576869015,exact,both,1000
laptop,0,1000,0.21989750343790085,exact,both,1000
laptop,0,1001,0.08676137588287569,exact,both,1000
laptop,0,5000,0.08589808576869015,exact,both,1000
laptop,0,5001,0.08504338553466348,exact,both,1000
laptop,0,10000,0.08589808576869015,exact,both,1000
laptop,0,10001,0.08940365315055458,exact,both,1000
laptop,1,50,0.087294838639006,exact,both,1000
laptop,1,51,0.08642624048170836,exact,both,1000
laptop,1,500,0.08905831135693336,exact,both,1000
laptop,1,501,0.087294838639006,exact,both,1000
laptop,1,1000,0.2125742499744086,exact,both,1000
laptop,1,1001,0.087294838639006,exact,both,1000
laptop,1,5000,0.08817216635291351,exact,both,1000
laptop,1,5001,0.087294838639006,exact,both,1000
laptop,1,10000,0.087294838639006,exact,both,1000
laptop,1,10001,0.087294838639006,exact,both,1000
laptop,0,50,0.08431196156232258,exact,both,1001
laptop,0,51,0.08431196156232258,exact,both,1001
laptop,0,500,0.08515931086321786,exact,both,1001
laptop,0,501,0.08515931086321786,exact,both,1001
laptop,0,1000,0.11380924389891056,exact,both,1001
laptop,0,1001,0.2073739629664338,exact,both,1001
laptop,0,5000,0.08515931086321786,exact,both,1001
laptop,0,5001,0.08515931086321786,exact,both,1001
laptop,0,10000,0.08515931086321786,exact,both,1001
laptop,0,10001,0.08439631569392118,exact,both,1001
laptop,1,50,0.08460111573171883,exact,both,1001
laptop,1,51,0.08460111573171883,exact,both,1001
laptop,1,500,0.08805375276227013,exact,both,1001
laptop,1,501,0.08460111573171883,exact,both,1001
laptop,1,1000,0.10230386515993559,exact,both,1001
laptop,1,1001,0.20601468545051485,exact,both,1001
laptop,1,5000,0.09256836520641508,exact,both,1001
laptop,1,5001,0.08460111573171883,exact,both,1001
laptop,1,10000,0.08460111573171883,exact,both,1001
laptop,1,10001,0.08805375276227013,exact,both,1001
laptop,0,50,0.08713054817898645,exact,both,5000
laptop,0,51,0.08634989146999174,exact,both,5000
laptop,0,500,0.0906864133059781,exact,both,5000
laptop,0,501,0.08713054817898645,exact,both,5000
laptop,0,1000,0.08713054817898645,exact,both,5000
laptop,0,1001,0.08713054817898645,exact,both,5000
laptop,0,5000,0.21217418140379093,exact,both,5000
laptop,0,5001,0.08713054817898645,exact,both,5000
laptop,0,10000,0.08800622474632043,exact,both,5000
laptop,0,10001,0.08713054817898645,exact,both,5000
laptop,1,50,0.0865783531109608,exact,both,5000
laptop,1,51,0.08571688410378353,exact,both,5000
laptop,1,500,0.0865783531109608,exact,both,5000
laptop,1,501,0.08571688410378353,exact,both,5000
laptop,1,1000,0.08744848002559807,exact,both,5000
laptop,1,1001,0.08744848002559807,exact,both,5000
laptop,1,5000,0.22163897519360995,exact,both,5000
laptop,1,5001,0.08571688410378353,exact,both,5000
laptop,1,10000,0.0865783531109608,exact,both,5000
laptop,1,10001,0.0865783531109608,exact,both,5000
laptop,0,50,0.08729019730061217,exact,both,5001
laptop,0,51,0.08642164532540317,exact,both,5001
laptop,0,500,0.08729019730061217,exact,both,5001
laptop,0,501,0.08642164532540317,exact,both,5001
laptop,0,1000,0.08729019730061217,exact,both,5001
laptop,0,1001,0.08729019730061217,exact,both,5001
laptop,0,5000,0.09085257783185649,exact,both,5001
laptop,0,5001,0.2125629477136641,exact,both,5001
laptop,0,10000,0.08729019730061217,exact,both,5001
laptop,0,10001,0.08729019730061217,exact,both,5001
laptop,1,50,0.08724935940614593,exact,both,5001
laptop,1,51,0.08724935940614593,exact,both,5001
laptop,1,500,0.08724935940614593,exact,both,5001
laptop,1,501,0.08724935940614593,exact,both,5001
laptop,1,1000,0.0908100733113007,exact,both,5001
laptop,1,1001,0.08724935940614593,exact,both,5001
laptop,1,5000,0.0954660053319582,exact,both,5001
laptop,1,5001,0.2021015348737012,exact,both,5001
laptop,1,10000,0.08812623004616434,exact,both,5001
laptop,1,10001,0.08724935940614593,exact,both,5001
laptop,0,50,0.08579079021065127,exact,both,10000
laptop,0,51,0.08665300198655111,exact,both,10000
laptop,0,500,0.08579079021065127,exact,both,10000
laptop,0,501,0.08665300198655111,exact,both,10000
laptop,0,1000,0.08579079021065127,exact,both,10000
laptop,0,1001,0.08665300198655111,exact,both,10000
laptop,0,5000,0.0875238791348607,exact,both,10000
laptop,0,5001,0.08579079021065127,exact,both,10000
laptop,0,10000,0.2218300749280203,exact,both,10000
laptop,0,10001,0.0875238791348607,exact,both,10000
laptop,1,50,0.08665450377364345,exact,both,10000
laptop,1,51,0.08579227705471236,exact,both,10000
laptop,1,500,0.08665450377364345,exact,both,10000
laptop,1,501,0.08665450377364345,exact,both,10000
laptop,1,1000,0.08665450377364345,exact,both,10000
laptop,1,1001,0.08579227705471236,exact,both,10000
laptop,1,5000,0.08665450377364345,exact,both,10000
laptop,1,5001,0.08665450377364345,exact,both,10000
laptop,1,10000,0.22183391947507097,exact,both,10000
laptop,1,10001,0.08665450377364345,exact,both,10000
laptop,0,50,0.0876446793359605,exact,both,10001
laptop,0,51,0.08852552300732523,exact,both,10001
laptop,0,500,0.0876534442421321,exact,both,10001
laptop,0,501,0.0876446793359605,exact,both,10001
laptop,0,1000,0.09213831813704026,exact,both,10001
laptop,0,1001,0.0876446793359605,exact,both,10001
laptop,0,5000,0.09213831813704026,exact,both,10001
laptop,0,5001,0.08941521930476222,exact,both,10001
laptop,0,10000,0.09213831813704026,exact,both,10001
laptop,0,10001,0.19505682102677815,exact,both,10001
laptop,1,50,0.08547978734107266,exact,both,10001
laptop,1,51,0.08633887348616959,exact,both,10001
laptop,1,500,0.08986242975603884,exact,both,10001
laptop,1,501,0.08633887348616959,exact,both,10001
laptop,1,1000,0.08633887348616959,exact,both,10001
laptop,1,1001,0.08633887348616959,exact,both,10001
laptop,1,5000,0.08633887348616959,exact,both,10001
laptop,1,5001,0.08633887348616959,exact,both,10001
laptop,1,10000,0.09637819110073399,exact,both,10001
laptop,1,10001,0.21024635088513677,exact,both,10001
watch,0,50,0.21293283418109377,exact,both,50
watch,0,51,0.0910106728311617,exact,both,50
watch,0,500,0.0874420933063274,exact,both,50
watch,0,501,0.0865720299406087,exact,both,50
watch,0,1000,0.0865720299406087,exact,both,50
watch,0,1001,0.0865720299406087,exact,both,50
watch,0,5000,0.0874420933063274,exact,both,50
watch,0,5001,0.0874420933063274,exact,both,50
watch,0,10000,0.0874420933063274,exact,both,50
watch,0,10001,0.0865720299406087,exact,both,50
watch,1,50,0.22008750280332667,exact,both,50
watch,1,51,0.0894809011279067,exact,both,50
watch,1,500,0.0894809011279067,exact,both,50
watch,1,501,0.08597230480952595,exact,both,50
watch,1,1000,0.08511686608370397,exact,both,50
watch,1,1001,0.08597230480952595,exact,both,50
watch,1,5000,0.08597230480952595,exact,both,50
watch,1,5001,0.08597230480952595,exact,both,50
watch,1,10000,0.08597230480952595,exact,both,50
watch,1,10001,0.08597230480952595,exact,both,50
watch,0,50,0.17127353579087637,exact,both,51
watch,0,51,0.20919396901482093,exact,both,51
watch,0,500,0.07773160278829551,exact,both,51
watch,0,501,0.07773160278829551,exact,both,51
watch,0,1000,0.07695816041760835,exact,both,51
watch,0,1001,0.07773160278829551,exact,both,51
watch,0,5000,0.07773160278829551,exact,both,51
watch,0,5001,0.07773160278829551,exact,both,51
watch,0,10000,0.07695816041760835,exact,both,51
watch,0,10001,0.07695816041760835,exact,both,51
watch,1,50,0.09465040740910215,exact,both,51
watch,1,51,0.21064835558744352,exact,both,51
watch,1,500,0.09003425256851835,exact,both,51
watch,1,501,0.08650395902980534,exact,both,51
watch,1,1000,0.08564323025610364,exact,both,51
watch,1,1001,0.08650395902980534,exact,both,51
watch,1,5000,0.08650395902980534,exact,both,51
watch,1,5001,0.08650395902980534,exact,both,51
watch,1,10000,0.08650395902980534,exact,both,51
watch,1,10001,0.08650395902980534,exact,both,51
watch,0,50,0.08721368638470418,exact,both,500
watch,0,51,0.08721368638470418,exact,both,500
watch,0,500,0.21237663371368923,exact,both,500
watch,0,501,0.09077294444623613,exact,both,500
watch,0,1000,0.08721368638470418,exact,both,500
watch,0,1001,0.08721368638470418,exact,both,500
watch,0,5000,0.08634589570582847,exact,both,500
watch,0,5001,0.08721368638470418,exact,both,500
watch,0,10000,0.0880901985048967,exact,both,500
watch,0,10001,0.08634589570582847,exact,both,500
watch,1,50,0.08973610776523921,exact,both,500
watch,1,51,0.08535962614646254,exact,both,500
watch,1,500,0.2099508020370334,exact,both,500
watch,1,501,0.08973610776523921,exact,both,500
watch,1,1000,0.08973610776523921,exact,both,500
watch,1,1001,0.08535962614646254,exact,both,500
watch,1,5000,0.08973610776523921,exact,both,500
watch,1,5001,0.08708400497880399,exact,both,500
watch,1,10000,0.08708400497880399,exact,both,500
watch,1,10001,0.08621750465147661,exact,both,500
watch,0,50,0.08665996304072268,exact,both,501
watch,0,51,0.08665996304072268,exact,both,501
watch,0,500,0.09482110298600277,exact,both,501
watch,0,501,0.2110282455801485,exact,both,501
watch,0,1000,0.08665996304072268,exact,both,501
watch,0,1001,0.08665996304072268,exact,both,501
watch,0,5000,0.08665996304072268,exact,both,501
watch,0,5001,0.08753091014878979,exact,both,501
watch,0,10000,0.08665996304072268,exact,both,501
watch,0,10001,0.08665996304072268,exact,both,501
watch,1,50,0.0851905562690417,exact,both,501
watch,1,51,0.0851905562690417,exact,both,501
watch,1,500,0.09799246478635099,exact,both,501
watch,1,501,0.20745004958062202,exact,both,501
watch,1,1000,0.08866724882426152,exact,both,501
watch,1,1001,0.0843428960711639,exact,both,501
watch,1,5000,0.08866724882426152,exact,both,501
watch,1,5001,0.08866724882426152,exact,both,501
watch,1,10000,0.08778499495745624,exact,both,501
watch,1,10001,0.0860467355935388,exact,both,501
watch,0,50,0.08801305399633376,exact,both,1000
watch,0,51,0.08627027876088217,exact,both,1000
watch,0,500,0.09069345053761783,exact,both,1000
watch,0,501,0.08713730947682678,exact,both,1000
watch,0,1000,0.21219064604064314,exact,both,1000
watch,0,1001,0.08713730947682678,exact,both,1000
watch,0,5000,0.08801305399633376,exact,both,1000
watch,0,5001,0.08627027876088217,exact,both,1000
watch,0,10000,0.08713730947682678,exact,both,1000
watch,0,10001,0.08713730947682678,exact,both,1000
watch,1,50,0.08749131384891083,exact,both,1000
watch,1,51,0.08837061617150577,exact,both,1000
watch,1,500,0.09197708943332332,exact,both,1000
watch,1,501,0.08837061617150577,exact,both,1000
watch,1,1000,0.19471549985833092,exact,both,1000
watch,1,1001,0.08837061617150577,exact,both,1000
watch,1,5000,0.0892587556293603,exact,both,1000
watch,1,5001,0.08749131384891083,exact,both,1000
watch,1,10000,0.09197708943332332,exact,both,1000
watch,1,10001,0.09197708943332332,exact,both,1000
watch,0,50,0.09318682625285826,exact,both,1001
watch,0,51,0.08864205110755438,exact,both,1001
watch,0,500,0.08953291853186866,exact,both,1001
watch,0,501,0.08953291853186866,exact,both,1001
watch,0,1000,0.09796461700264436,exact,both,1001
watch,0,1001,0.18210917365495252,exact,both,1001
watch,0,5000,0.08953291853186866,exact,both,1001
watch,0,5001,0.08953291853186866,exact,both,1001
watch,0,10000,0.08953291853186866,exact,both,1001
watch,0,10001,0.09043273932264716,exact,both,1001
watch,1,50,0.08504720747082856,exact,both,1001
watch,1,51,0.08581608710649598,exact,both,1001
watch,1,500,0.08667855312042579,exact,both,1001
watch,1,501,0.08581608710649598,exact,both,1001
watch,1,1000,0.0938977556401342,exact,both,1001
watch,1,1001,0.20897329827070307,exact,both,1001
watch,1,5000,0.08931830805947352,exact,both,1001
watch,1,5001,0.08581608710649598,exact,both,1001
watch,1,10000,0.08931830805947352,exact,both,1001
watch,1,10001,0.08931830805947352,exact,both,1001
watch,0,50,0.08612639540081987,exact,both,5000
watch,0,51,0.08612639540081987,exact,both,5000
watch,0,500,0.08612639540081987,exact,both,5000
watch,0,501,0.08612639540081987,exact,both,5000
watch,0,1000,0.08612639540081987,exact,both,5000
watch,0,1001,0.08964128027552709,exact,both,5000
watch,0,5000,0.22048197185377852,exact,both,5000
watch,0,5001,0.08612639540081987,exact,both,5000
watch,0,10000,0.08699198006495525,exact,both,5000
watch,0,10001,0.08612639540081987,exact,both,5000
watch,1,50,0.0902940643804435,exact,both,5000
watch,1,51,0.08675358347487007,exact,both,5000
watch,1,500,0.08762547148394284,exact,both,5000
watch,1,501,0.08675358347487007,exact,both,5000
watch,1,1000,0.0902940643804435,exact,both,5000
watch,1,1001,0.08675358347487007,exact,both,5000
watch,1,5000,0.2112562234753074,exact,both,5000
watch,1,5001,0.08675358347487007,exact,both,5000
watch,1,10000,0.08762547148394284,exact,both,5000
watch,1,10001,0.0858903708964397,exact,both,5000
watch,0,50,0.0860578976108618,exact,both,5001
watch,0,51,0.0844382330937821,exact,both,5001
watch,0,500,0.08520160722243665,exact,both,5001
watch,0,501,0.08520160722243665,exact,both,5001
watch,0,1000,0.08867875077562008,exact,both,5001
watch,0,1001,0.08867875077562008,exact,both,5001
watch,0,5000,0.09322540755314232,exact,both,5001
watch,0,5001,0.21811453130122688,exact,both,5001
watch,0,10000,0.08520160722243665,exact,both,5001
watch,0,10001,0.08520160722243665,exact,both,5001
watch,1,50,0.08565815109953721,exact,both,5001
watch,1,51,0.08480583825535794,exact,both,5001
watch,1,500,0.08915392656179791,exact,both,5001
watch,1,501,0.08480583825535794,exact,both,5001
watch,1,1000,0.08565815109953721,exact,both,5001
watch,1,1001,0.08915392656179791,exact,both,5001
watch,1,5000,0.09279236732707621,exact,both,5001
watch,1,5001,0.20858870361715148,exact,both,5001
watch,1,10000,0.09372494612284883,exact,both,5001
watch,1,10001,0.08565815109953721,exact,both,5001
watch,0,50,0.08697284682838102,exact,both,10000
watch,0,51,0.0861074525431305,exact,both,10000
watch,0,500,0.08697284682838102,exact,both,10000
watch,0,501,0.08619360306375473,exact,both,10000
watch,0,1000,0.08697284682838102,exact,both,10000
watch,0,1001,0.08697284682838102,exact,both,10000
watch,0,5000,0.09052227604116327,exact,both,10000
watch,0,5001,0.08697284682838102,exact,both,10000
watch,0,10000,0.21179015816888316,exact,both,10000
watch,0,10001,0.09052227604116327,exact,both,10000
watch,1,50,0.0896398664878925,exact,both,10000
watch,1,51,0.08612503704859135,exact,both,10000
watch,1,500,0.08699060806105986,exact,both,10000
watch,1,501,0.08526807861159881,exact,both,10000
watch,1,1000,0.09423580072172716,exact,both,10000
watch,1,1001,0.08612503704859135,exact,both,10000
watch,1,5000,0.0896398664878925,exact,both,10000
watch,1,5001,0.08612503704859135,exact,both,10000
watch,1,10000,0.20972563143546383,exact,both,10000
watch,1,10001,0.08612503704859135,exact,both,10000
watch,0,50,0.08587760590658043,exact,both,10001
watch,0,51,0.08502310945058654,exact,both,10001
watch,0,500,0.08587760590658043,exact,both,10001
watch,0,501,0.08587760590658043,exact,both,10001
watch,0,1000,0.08674069019472991,exact,both,10001
watch,0,1001,0.08587760590658043,exact,both,10001
watch,0,5000,0.08587760590658043,exact,both,10001
watch,0,5001,0.08587760590658043,exact,both,10001
watch,0,10000,0.10384746039030039,exact,both,10001
watch,0,10001,0.20912310452490052,exact,both,10001
watch,1,50,0.08627893169317724,exact,both,10001
watch,1,51,0.08542044197888597,exact,both,10001
watch,1,500,0.08714604937253721,exact,both,10001
watch,1,501,0.08627893169317724,exact,both,10001
watch,1,1000,0.08980004169206801,exact,both,10001
watch,1,1001,0.08714604937253721,exact,both,10001
watch,1,5000,0.08627893169317724,exact,both,10001
watch,1,5001,0.08714604937253721,exact,both,10001
watch,1,10000,0.094404188284233,exact,both,10001
watch,1,10001,0.21010038484766966,exact,both,10001
